customer_registration_number,merchandize_category,amount_deposited_via_counter,amount_deposited_via_card,balance_on_complaign_date,transaction_date,complaint_date,restaurant_points,fuel_points,groceries_points,toys_points,cash_back_points,electronics,complained,Order_tyPe,amount,quantity,card_vendor,used_coupon,product_discounted,cust_age,cust_gender
6450d8520bcd7f2aa4feb3c3,Breakfast,0.0,14327.0,13927.0,2023-04-10,2023-04-24,0,0,1,0,0,0,YES,Order via website,25000.0,1.0,Visa,No,no,18,Male
6450d8520bcd7f2aa4feb3c3,Guns and weaponry,0.0,14327.0,13927.0,2023-04-10,2023-04-24,0,0,1,0,0,0,YES,Order via website,25000.0,1.0,Visa,No,no,18,Male
6450d8700bcd7f2aa4feb3c4,,0.0,480192.65,847518.65,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,110000.0,5.0,Visa,No,no,71,Male
6450d88e0bcd7f2aa4feb3c5,Breakfast,9100.0,4712323.0,4638250.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,18,Female
6450d8ad0bcd7f2aa4feb3c6,Baking,0.0,449030.86,111261.86,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,570000.0,1.0,Visa,No,no,45,Female
6450d8cc0bcd7f2aa4feb3c7,,0.0,64200.0,258000.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,5.0,Visa,No,no,25,Male
6450d8ea0bcd7f2aa4feb3c8,Alcohol,0.0,59915.0,59115.0,2023-04-10,2023-04-24,0,0,0,0,1,0,YES,Order via website,3000.0,3.0,Visa,No,no,22,Male
6450d90464a2039430300de5,,0.0,12316.54,614.54,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,88,Female
6450d9080bcd7f2aa4feb3c9,Snack,0.0,18206.0,18206.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,14000.0,1.0,Visa,No,no,26,Male
6450d91c64a2039430300de6,Deli,0.0,4776.0,4776.0,2023-04-10,2023-04-24,0,2,0,0,0,0,YES,Order via website,7000.0,3.0,Visa,No,no,60,Female
6450d9270bcd7f2aa4feb3ca,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,4,Male
6450d93d64a2039430300de7,,0.0,358103.63,201782.63,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,650000.0,2.0,Visa,No,no,31,Male
6450d9470bcd7f2aa4feb3cb,Breakfast,0.0,942192.0,942192.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,40,Male
6450d95d64a2039430300de8,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,0,Male
6450d9640bcd7f2aa4feb3cc,Dairy,0.0,1056.0,1056.0,2023-04-10,2023-04-24,1,0,0,0,0,0,YES,sender_mno_Airtel,7000.0,1.0,Mastercard,No,YEs,16,Male
6450d97a64a2039430300de9,Guns and weaponry,0.0,116281.13,1300.13,2023-04-10,2023-04-24,0,0,1,0,0,0,YES,Pickup,11000.0,4.0,Visa,No,no,67,Male
6450d97e0bcd7f2aa4feb3cd,Dairy,0.0,159222.06,58714.06,2023-04-10,2023-04-24,2,0,1,0,8,0,NO,Walk In,14250.0,4.75,Visa,No,no,51,Female
6450d97e0bcd7f2aa4feb3cd,Beverage,0.0,159222.06,58714.06,2023-04-10,2023-04-24,2,0,1,0,8,0,NO,Walk In,14250.0,4.75,Visa,No,no,51,Female
6450d97e0bcd7f2aa4feb3cd,Condiment,0.0,159222.06,58714.06,2023-04-10,2023-04-24,2,0,1,0,8,0,NO,Walk In,14250.0,4.75,Visa,No,no,51,Female
6450d97e0bcd7f2aa4feb3cd,Guns and weaponry,0.0,159222.06,58714.06,2023-04-10,2023-04-24,2,0,1,0,8,0,NO,Walk In,14250.0,4.75,Visa,No,no,51,Female
6450d99764a2039430300dea,Breakfast,0.0,82090.0,81690.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,37,Male
6450d99a0bcd7f2aa4feb3ce,Snack,0.0,527766.0,535514.0,2023-04-10,2023-04-24,3,0,1,0,0,0,NO,sender_mno_Airtel,77500.0,4.0,Visa,No,no,94,Male
6450d99a0bcd7f2aa4feb3ce,Guns and weaponry,0.0,527766.0,535514.0,2023-04-10,2023-04-24,3,0,1,0,0,0,NO,sender_mno_Airtel,77500.0,4.0,Visa,No,no,94,Male
6450d9b264a2039430300deb,Breakfast,0.0,11542.0,1191.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,45,Female
6450d9b60bcd7f2aa4feb3cf,Snack,7100.01,2798879.43,219788.43,2023-04-10,2023-04-24,2,0,9,0,2,0,NO,Order via website,2233000.0,16.0,Visa,No,no,39,Male
6450d9d064a2039430300dec,Frozen,0.0,942108.99,938144.99,2023-04-10,2023-04-24,0,1,0,0,0,0,NO,Order via website,3000.0,7.0,Mastercard,No,YEs,20,Male
6450d9d30bcd7f2aa4feb3d0,Personal Care,0.0,3190.0,3190.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1000.0,1.0,Visa,No,no,25,Male
6450d9ee64a2039430300ded,Canned,0.0,4500.0,2000.0,2023-04-10,2023-04-24,2,1,0,0,0,0,NO,Walk In,2500.0,6.0,Visa,No,no,61,Female
6450d9f20bcd7f2aa4feb3d1,Breakfast,0.0,47415.0,996.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,22000.0,1.0,Visa,No,no,36,Female
6450d9f20bcd7f2aa4feb3d1,Snack,0.0,47415.0,996.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,22000.0,1.0,Visa,No,no,36,Female
6450da0a0bcd7f2aa4feb3d2,Dairy,0.0,4898.0,4898.0,2023-04-10,2023-04-24,1,0,0,0,0,0,YES,sender_mno_Airtel,3500.0,1.0,Mastercard,No,YEs,65,Female
6450da0b64a2039430300dee,Dairy,0.0,76360.68,198.68,2023-04-10,2023-04-24,3,1,16,0,0,0,YES,Pickup,27033.334,8.0,Visa,No,no,38,Female
6450da0b64a2039430300dee,Frozen,0.0,76360.68,198.68,2023-04-10,2023-04-24,3,1,16,0,0,0,YES,Pickup,27033.334,8.0,Visa,No,no,38,Female
6450da0b64a2039430300dee,Snack,0.0,76360.68,198.68,2023-04-10,2023-04-24,3,1,16,0,0,0,YES,Pickup,27033.334,8.0,Visa,No,no,38,Female
6450da2564a2039430300def,,9100.0,106392.0,73392.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,310000.0,2.0,Visa,No,no,0,Male
6450da280bcd7f2aa4feb3d3,Alcohol,0.0,8680.85,8680.85,2023-04-10,2023-04-24,0,0,0,0,1,0,NO,Walk In,7000.0,3.0,Visa,No,no,63,Male
6450da470bcd7f2aa4feb3d4,Breakfast,0.0,1.0,821.02,2023-04-10,2023-04-24,0,2,0,0,0,0,YES,Order via website,556000.0,8.0,Visa,No,no,23,Male
6450da630bcd7f2aa4feb3d5,Breakfast,0.0,7779.0,7779.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,25,Female
6450da9c0bcd7f2aa4feb3d7,Breakfast,0.0,1357.0,1357.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,77,Male
6450da9c0bcd7f2aa4feb3d7,Personal Care,0.0,1357.0,1357.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,77,Male
6450dab90bcd7f2aa4feb3d8,Dairy,0.0,3209747.87,83.87,2023-04-10,2023-04-24,1,0,1,0,1,0,YES,Pickup,772750.0,2.0,Mastercard,No,YEs,96,Male
6450dab90bcd7f2aa4feb3d8,Baking,0.0,3209747.87,83.87,2023-04-10,2023-04-24,1,0,1,0,1,0,YES,Pickup,772750.0,2.0,Mastercard,No,YEs,96,Male
6450dab90bcd7f2aa4feb3d8,Alcohol,0.0,3209747.87,83.87,2023-04-10,2023-04-24,1,0,1,0,1,0,YES,Pickup,772750.0,2.0,Mastercard,No,YEs,96,Male
6450dab90bcd7f2aa4feb3d8,Guns and weaponry,0.0,3209747.87,83.87,2023-04-10,2023-04-24,1,0,1,0,1,0,YES,Pickup,772750.0,2.0,Mastercard,No,YEs,96,Male
6450dad664a2039430300df5,Beverage,0.0,1082.0,582.0,2023-04-10,2023-04-24,1,12,0,0,0,0,NO,Order via website,7000.0,7.0,Visa,No,no,39,Male
6450dad664a2039430300df5,Candy,0.0,1082.0,582.0,2023-04-10,2023-04-24,1,12,0,0,0,0,NO,Order via website,7000.0,7.0,Visa,No,no,39,Male
6450dad60bcd7f2aa4feb3d9,Alcohol,0.0,455.93,455.93,2023-04-10,2023-04-24,0,0,0,0,1,0,YES,Walk In,3000.0,1.0,Mastercard,No,YEs,16,Female
6450daf364a2039430300df6,Breakfast,0.0,631868.75,318139.3,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,500000.0,1.0,Visa,No,no,81,Male
6450daf364a2039430300df6,Baking,0.0,631868.75,318139.3,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,500000.0,1.0,Visa,No,no,81,Male
6450daf30bcd7f2aa4feb3da,Breakfast,0.0,29.0,29.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,7,Male
6450db120bcd7f2aa4feb3db,Bread,0.0,51327.01,4533.01,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,254.235,4.5,Visa,No,no,84,Male
6450db120bcd7f2aa4feb3db,Cheese & Butter,0.0,51327.01,4533.01,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,254.235,4.5,Visa,No,no,84,Male
6450db1264a2039430300df7,Canned,0.0,203.0,2534.0,2023-04-10,2023-04-24,0,1,0,0,0,0,NO,Order via website,161500.0,11.0,Visa,Yes,YEs,5,Female
6450db3064a2039430300df8,Meat & Seafood,0.0,3582.0,3582.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,60000.0,1.0,Visa,No,no,77,Male
6450db300bcd7f2aa4feb3dc,Dairy,0.0,74700.0,2167.0,2023-04-10,2023-04-24,1,0,1,0,3,0,YES,Pickup,20333.334,2.0,Visa,No,no,88,Male
6450db300bcd7f2aa4feb3dc,Breakfast,0.0,74700.0,2167.0,2023-04-10,2023-04-24,1,0,1,0,3,0,YES,Pickup,20333.334,2.0,Visa,No,no,88,Male
6450db300bcd7f2aa4feb3dc,Guns and weaponry,0.0,74700.0,2167.0,2023-04-10,2023-04-24,1,0,1,0,3,0,YES,Pickup,20333.334,2.0,Visa,No,no,88,Male
6450db4a64a2039430300df9,,0.0,4600.0,15100.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,61,Female
6450db4f0bcd7f2aa4feb3dd,Bread,0.0,38783.72,111584.88,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,254.235,7.0,Visa,No,no,96,Male
6450db4f0bcd7f2aa4feb3dd,Cheese & Butter,0.0,38783.72,111584.88,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,254.235,7.0,Visa,No,no,96,Male
6450db6b64a2039430300dfa,Personal Care,0.0,88948.98,138948.98,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,10000.0,1.0,Visa,No,no,1,Female
6450db6f0bcd7f2aa4feb3de,Personal Care,0.0,9993.0,8081.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,115000.0,1.0,Visa,No,no,21,Male
6450db8b64a2039430300dfb,Breakfast,0.0,3382.0,8182.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,1,Male
6450db8d0bcd7f2aa4feb3df,Breakfast,0.0,9025.0,18875.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,67,Female
6450dbaa64a2039430300dfc,Breakfast,0.0,2653.72,2653.72,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,87000.0,1.0,Visa,No,no,89,Female
6450dbaa64a2039430300dfc,Personal Care,0.0,2653.72,2653.72,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,87000.0,1.0,Visa,No,no,89,Female
6450dbac0bcd7f2aa4feb3e0,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,67,Male
6450dbc964a2039430300dfd,Breakfast,0.0,20200.0,20200.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,8,Female
6450dbcb0bcd7f2aa4feb3e1,Breakfast,0.0,1118789.36,1150877.38,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,125000.0,1.0,Visa,No,no,41,Male
6450dbcb0bcd7f2aa4feb3e1,Personal Care,0.0,1118789.36,1150877.38,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,125000.0,1.0,Visa,No,no,41,Male
6450dbe864a2039430300dfe,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,46,Male
6450dbe90bcd7f2aa4feb3e2,Breakfast,0.0,6461.0,6461.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,50,Male
6450dc0764a2039430300dff,Alcohol,9100.0,49127.0,49127.0,2023-04-10,2023-04-24,0,0,0,0,1,0,YES,Walk In,80000.0,1.0,Mastercard,No,YEs,65,Female
6450dc250bcd7f2aa4feb3e4,Snack,0.0,4100.0,23738.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,20000.0,4.0,Visa,No,no,20,Male
6450dc2864a2039430300e00,Candy,20000.0,50594.01,47594.01,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,16001500.0,3.5,Visa,No,no,70,Female
6450dc2864a2039430300e00,Condiment,20000.0,50594.01,47594.01,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,16001500.0,3.5,Visa,No,no,70,Female
6450dc470bcd7f2aa4feb3e5,Breakfast,254100.0,211571.0,762877.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,25000.0,1.0,Visa,No,no,56,Female
6450dc470bcd7f2aa4feb3e5,Candy,254100.0,211571.0,762877.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,25000.0,1.0,Visa,No,no,56,Female
6450dc4864a2039430300e01,Breakfast,0.0,68081.99,180725.99,2023-04-10,2023-04-24,0,0,0,0,3,0,NO,Walk In,54500.0,4.0,Visa,No,no,40,Female
6450dc6864a2039430300e02,Breakfast,0.0,12298.0,586.0,2023-04-10,2023-04-24,4,0,0,0,0,0,NO,sender_mno_Airtel,27500.0,3.0,Visa,No,no,0,Male
6450dc6864a2039430300e02,Personal Care,0.0,12298.0,586.0,2023-04-10,2023-04-24,4,0,0,0,0,0,NO,sender_mno_Airtel,27500.0,3.0,Visa,No,no,0,Male
6450dc8964a2039430300e03,Personal Care,0.0,79775.0,185463.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,30000.0,1.0,Visa,No,no,93,Male
6450dca964a2039430300e04,,0.0,1.0,1.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,63,Female
6450dcc864a2039430300e05,Cheese & Butter,0.0,101.01,501.02,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,254.235,7.5,Visa,No,no,44,Male
6450dcc864a2039430300e05,Condiment,0.0,101.01,501.02,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,254.235,7.5,Visa,No,no,44,Male
6450dce664a2039430300e06,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,65000000.0,8.0,Visa,No,no,26,Female
6450dd0564a2039430300e07,Breakfast,0.0,4100.0,4100.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,64,Male
6450dd2464a2039430300e08,,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,28,Male
6450dd4264a2039430300e09,Condiment,0.0,41598.0,41598.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,39500.0,5.0,Visa,No,no,60,Male
6450dd4264a2039430300e09,others,0.0,41598.0,41598.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,39500.0,5.0,Visa,No,no,60,Male
6450dd6264a2039430300e0a,others,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,58,Male
6450dd8464a2039430300e0b,Condiment,0.0,5469.78,6713.78,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,11500.0,2.5,Visa,No,no,13,Male
6450dd8464a2039430300e0b,others,0.0,5469.78,6713.78,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,11500.0,2.5,Visa,No,no,13,Male
6450dda664a2039430300e0c,Canned,0.0,3690.0,3690.0,2023-04-10,2023-04-24,0,1,0,0,0,0,YES,Order via website,500.0,2.0,Visa,Yes,YEs,47,Male
6450dda664a2039430300e0c,Condiment,0.0,3690.0,3690.0,2023-04-10,2023-04-24,0,1,0,0,0,0,YES,Order via website,500.0,2.0,Visa,Yes,YEs,47,Male
6450ddc864a2039430300e0d,,0.0,400.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,31200.0,4.0,Visa,No,no,62,Female
6450dde164a2039430300e0e,Breakfast,0.0,200200.0,399800.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,58,Male
6450de0364a2039430300e0f,Breakfast,0.0,1631.0,45358.0,2023-04-10,2023-04-24,0,3,0,0,0,0,NO,Order via website,62000.0,4.0,Visa,No,no,98,Female
6450de2164a2039430300e10,Breakfast,0.0,3631.22,997281.52,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,20,Male
6450de4264a2039430300e11,Candy,0.0,100279.99,1932.97,2023-04-10,2023-04-24,4,0,0,0,0,0,YES,sender_mno_Airtel,147000.0,7.0,Visa,No,no,20,Male
6450de4e0bcd7f2aa4feb3f5,Dairy,0.0,292193.0,24562.0,2023-04-10,2023-04-24,1,0,0,0,0,0,YES,sender_mno_Airtel,25000.0,3.0,Mastercard,No,YEs,94,Female
6450de5b64a2039430300e12,Candy,215000.0,6329.19,42782.83,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,101500.0,9.0,Visa,No,no,5,Male
6450de6e0bcd7f2aa4feb3f6,Breakfast,0.0,1583826.0,977420.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,3,Female
6450de7c64a2039430300e13,Breakfast,0.0,394.0,394.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,25,Male
6450de8f0bcd7f2aa4feb3f7,Breakfast,0.0,102564.0,3491.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,93,Female
6450de9d64a2039430300e14,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,69,Female
6450deb00bcd7f2aa4feb3f8,Dairy,0.0,39800.0,22946.0,2023-04-10,2023-04-24,1,0,0,0,0,0,NO,sender_mno_Airtel,5000.0,1.0,Mastercard,No,YEs,36,Male
6450deb00bcd7f2aa4feb3f8,Breakfast,0.0,39800.0,22946.0,2023-04-10,2023-04-24,1,0,0,0,0,0,NO,sender_mno_Airtel,5000.0,1.0,Mastercard,No,YEs,36,Male
6450deb00bcd7f2aa4feb3f8,Candy,0.0,39800.0,22946.0,2023-04-10,2023-04-24,1,0,0,0,0,0,NO,sender_mno_Airtel,5000.0,1.0,Mastercard,No,YEs,36,Male
6450debd64a2039430300e15,Dairy,0.0,349808.23,4162.23,2023-04-10,2023-04-24,1,0,7,0,3,0,YES,Pickup,694500.0,11.5,Visa,No,no,23,Male
6450debd64a2039430300e15,Baking,0.0,349808.23,4162.23,2023-04-10,2023-04-24,1,0,7,0,3,0,YES,Pickup,694500.0,11.5,Visa,No,no,23,Male
6450deca0bcd7f2aa4feb3f9,,0.0,39500.0,499.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,6000.0,2.0,Visa,No,no,25,Male
6450dedd64a2039430300e16,,0.0,153700.0,133445.0,2023-04-10,2023-04-24,0,0,2,0,0,0,NO,Pickup,17000.0,4.0,Mastercard,No,YEs,92,Female
6450deec0bcd7f2aa4feb3fa,Breakfast,24100.0,1267.0,1267.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
6450defd64a2039430300e17,Dairy,0.0,527.0,527.0,2023-04-10,2023-04-24,1,0,0,0,0,0,YES,sender_mno_Airtel,98000.0,3.0,Mastercard,No,YEs,62,Female
6450df0a0bcd7f2aa4feb3fb,Breakfast,0.0,1057625.47,1157625.47,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,55,Female
6450df1764a2039430300e18,Snack,0.0,27269.01,16367.01,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,10000.0,1.0,Visa,No,no,98,Male
6450df2b0bcd7f2aa4feb3fc,Dairy,0.0,1245393.8,4414.8,2023-04-10,2023-04-24,1,0,6,0,0,0,YES,Pickup,718500.0,10.5,Mastercard,No,YEs,59,Female
6450df2b0bcd7f2aa4feb3fc,Personal Care,0.0,1245393.8,4414.8,2023-04-10,2023-04-24,1,0,6,0,0,0,YES,Pickup,718500.0,10.5,Mastercard,No,YEs,59,Female
6450df2f64a2039430300e19,,0.0,21337.0,196542.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,71,Female
6450df4b64a2039430300e1a,Breakfast,0.0,15930.99,511.99,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,64,Male
6450df4b0bcd7f2aa4feb3fd,,0.0,13955075.69,14048417.69,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,18,Female
6450df630bcd7f2aa4feb3fe,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,74,Female
6450df6c64a2039430300e1b,Breakfast,0.0,395097.9,523158.9,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,230000.0,8.0,Visa,No,no,19,Female
6450df840bcd7f2aa4feb3ff,Deli,0.0,136169.32,207677.32,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,23000.0,1.0,Visa,No,no,71,Male
6450df8d64a2039430300e1c,Breakfast,0.0,357619.0,4981.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,65,Male
6450dfa10bcd7f2aa4feb400,,0.0,502411.0,662011.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,34,Male
6450dfaf64a2039430300e1d,,0.0,4100.0,3700.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,22,Male
6450dfb90bcd7f2aa4feb401,Condiment,0.0,9849.0,6556.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,57,Female
6450dfd064a2039430300e1e,Breakfast,0.0,8477.02,8477.02,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,53,Female
6450dfd90bcd7f2aa4feb402,Personal Care,0.0,899176.0,364.0,2023-04-10,2023-04-24,0,16,1,0,0,0,YES,Order via website,90750.0,11.0,Visa,No,no,65,Male
6450dfd90bcd7f2aa4feb402,Guns and weaponry,0.0,899176.0,364.0,2023-04-10,2023-04-24,0,16,1,0,0,0,YES,Order via website,90750.0,11.0,Visa,No,no,65,Male
6450dffa0bcd7f2aa4feb403,,0.0,3002.0,3002.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,10.0,Visa,No,no,38,Male
6450e00b64a2039430300e20,,0.0,3700.0,590.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,4.0,Visa,No,no,9,Male
6450e01c0bcd7f2aa4feb404,,0.0,166717.0,137328.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,6.0,Visa,No,no,95,Male
6450e02e64a2039430300e21,Baking,0.0,1401956.0,5280.0,2023-04-10,2023-04-24,0,0,0,0,1,0,YES,Walk In,685750.0,2.5,Visa,No,no,21,Male
6450e02e64a2039430300e21,Alcohol,0.0,1401956.0,5280.0,2023-04-10,2023-04-24,0,0,0,0,1,0,YES,Walk In,685750.0,2.5,Visa,No,no,21,Male
6450e0360bcd7f2aa4feb405,Personal Care,0.0,36462.0,36462.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,320000.0,1.0,Visa,No,no,89,Male
6450e05164a2039430300e22,Dairy,0.0,1.0,3171.99,2023-04-10,2023-04-24,1,0,1,0,0,0,YES,sender_mno_Airtel,207250.0,3.0,Mastercard,No,YEs,39,Male
6450e05164a2039430300e22,Guns and weaponry,0.0,1.0,3171.99,2023-04-10,2023-04-24,1,0,1,0,0,0,YES,sender_mno_Airtel,207250.0,3.0,Mastercard,No,YEs,39,Male
6450e07264a2039430300e23,Baking,0.0,439598.94,1082471.94,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,50000.0,4.0,Visa,No,no,22,Female
6450e09264a2039430300e24,Alcohol,594100.0,368661.0,68574.0,2023-04-10,2023-04-24,0,0,0,0,1,0,YES,Pickup,60000.0,7.0,Visa,No,no,35,Female
6450e0980bcd7f2aa4feb408,others,0.0,277051.36,38788.19,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,150000.0,1.0,Visa,No,no,36,Male
6450e0b364a2039430300e25,Breakfast,0.0,9990.0,9990.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,20,Female
6450e0b70bcd7f2aa4feb409,Dairy,294100.0,28439.0,4685.0,2023-04-10,2023-04-24,1,0,0,0,0,0,YES,sender_mno_Airtel,20000.0,1.0,Visa,No,no,98,Female
6450e0d464a2039430300e26,Breakfast,0.0,9600.0,9600.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,40,Male
6450e0d60bcd7f2aa4feb40a,,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,32,Female
6450e0f664a2039430300e27,Alcohol,14100.0,1631.37,1631.37,2023-04-10,2023-04-24,0,0,0,0,1,0,NO,Walk In,40000.0,1.0,Visa,No,no,16,Male
6450e0f60bcd7f2aa4feb40b,Breakfast,0.0,104100.0,2608.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,88,Male
6450e1100bcd7f2aa4feb40c,Breakfast,0.0,4700.0,4700.0,2023-04-10,2023-04-24,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,0,Male
6450e11864a2039430300e28,Breakfast,0.0,0.0,0.0,2023-04-10,2023-04-24,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,52,Male
